year,survey_id,SITE,site_type,SITE_label,DATE,season,year_season,Activity,Coral_No,Colour_Code_Lightest,Colour_Code_Darkest,Average_Colour,Coral_Type,Type,Colour_Code_num,health
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,1,D6,D6,6,Boulder corals,Darkest_num,6,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,2,D3,D4,3.5,Boulder corals,Lightest_num,3,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,2,D3,D4,3.5,Boulder corals,Darkest_num,4,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,3,D3,D4,3.5,Boulder corals,Lightest_num,3,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,3,D3,D4,3.5,Boulder corals,Darkest_num,4,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,4,C5,C5,5,Branching corals,Lightest_num,5,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,4,C5,C5,5,Branching corals,Darkest_num,5,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,5,D3,D3,3,Branching corals,Lightest_num,3,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,5,D3,D3,3,Branching corals,Darkest_num,3,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,6,B5,B5,5,Branching corals,Lightest_num,5,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,6,B5,B5,5,Branching corals,Darkest_num,5,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,7,C3,C5,4,Branching corals,Lightest_num,3,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,7,C3,C5,4,Branching corals,Darkest_num,5,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,8,C2,C3,2.5,Branching corals,Lightest_num,2,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,8,C2,C3,2.5,Branching corals,Darkest_num,3,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,9,E4,E4,4,Branching corals,Lightest_num,4,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,9,E4,E4,4,Branching corals,Darkest_num,4,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,10,C5,C5,5,Plate corals,Lightest_num,5,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,10,C5,C5,5,Plate corals,Darkest_num,5,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,11,C5,C5,5,Plate corals,Lightest_num,5,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,11,C5,C5,5,Plate corals,Darkest_num,5,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,12,C5,C5,5,Plate corals,Lightest_num,5,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,12,C5,C5,5,Plate corals,Darkest_num,5,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,13,C3,C5,4,Plate corals,Lightest_num,3,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,13,C3,C5,4,Plate corals,Darkest_num,5,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,14,C4,C5,4.5,Plate corals,Lightest_num,4,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,14,C4,C5,4.5,Plate corals,Darkest_num,5,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,15,C2,C5,3.5,Plate corals,Lightest_num,2,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,15,C2,C5,3.5,Plate corals,Darkest_num,5,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,16,C3,C5,4,Plate corals,Lightest_num,3,not bleached
2017,Coral Grotto_2017-10-30,Coral Grotto,NS,Coral Grotto (NS),2017-10-30,Spring,2017_Spring,Diving,16,C3,C5,4,Plate corals,Darkest_num,5,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,1,D5,D5,5,Boulder corals,Lightest_num,5,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,1,D5,D5,5,Boulder corals,Darkest_num,5,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,2,E3,E5,4,Boulder corals,Lightest_num,3,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,2,E3,E5,4,Boulder corals,Darkest_num,5,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,3,C3,C3,3,Boulder corals,Lightest_num,3,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,3,C3,C3,3,Boulder corals,Darkest_num,3,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,4,D4,D5,4.5,Boulder corals,Lightest_num,4,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,4,D4,D5,4.5,Boulder corals,Darkest_num,5,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,5,C3,C3,3,Boulder corals,Lightest_num,3,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,5,C3,C3,3,Boulder corals,Darkest_num,3,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,6,C2,C5,3.5,Branching corals,Lightest_num,2,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,6,C2,C5,3.5,Branching corals,Darkest_num,5,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,7,D4,D4,4,Branching corals,Lightest_num,4,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,7,D4,D4,4,Branching corals,Darkest_num,4,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,8,D4,D5,4.5,Plate corals,Lightest_num,4,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,8,D4,D5,4.5,Plate corals,Darkest_num,5,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,9,C3,C4,3.5,Plate corals,Lightest_num,3,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,9,C3,C4,3.5,Plate corals,Darkest_num,4,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,10,E4,E4,4,Plate corals,Lightest_num,4,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,10,E4,E4,4,Plate corals,Darkest_num,4,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,11,C2,C3,2.5,Plate corals,Lightest_num,2,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,11,C2,C3,2.5,Plate corals,Darkest_num,3,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,12,C2,C4,3,Plate corals,Lightest_num,2,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,12,C2,C4,3,Plate corals,Darkest_num,4,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,13,C4,C4,4,Plate corals,Lightest_num,4,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,13,C4,C4,4,Plate corals,Darkest_num,4,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,14,C4,C4,4,Plate corals,Lightest_num,4,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,14,C4,C4,4,Plate corals,Darkest_num,4,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,15,C4,C5,4.5,Plate corals,Lightest_num,4,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,15,C4,C5,4.5,Plate corals,Darkest_num,5,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,16,C2,C4,3,Plate corals,Lightest_num,2,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,16,C2,C4,3,Plate corals,Darkest_num,4,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,17,C1,C5,3,Plate corals,Lightest_num,1,bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,17,C1,C5,3,Plate corals,Darkest_num,5,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,18,E2,E4,3,Plate corals,Lightest_num,2,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,18,E2,E4,3,Plate corals,Darkest_num,4,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,19,C2,C3,2.5,Plate corals,Lightest_num,2,not bleached
2015,Coral Grotto_2015-11-27,Coral Grotto,NS,Coral Grotto (NS),2015-11-27,Spring,2015_Spring,Diving,19,C2,C3,2.5,Plate corals,Darkest_num,3,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,1,D2,C4,3,Boulder corals,Lightest_num,2,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,1,D2,C4,3,Boulder corals,Darkest_num,4,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,2,D3,D5,4,Boulder corals,Lightest_num,3,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,2,D3,D5,4,Boulder corals,Darkest_num,5,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,3,C2,C3,2.5,Branching corals,Lightest_num,2,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,3,C2,C3,2.5,Branching corals,Darkest_num,3,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,4,C2,C5,3.5,Branching corals,Lightest_num,2,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,4,C2,C5,3.5,Branching corals,Darkest_num,5,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,5,C2,C3,2.5,Branching corals,Lightest_num,2,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,5,C2,C3,2.5,Branching corals,Darkest_num,3,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,6,C2,C3,2.5,Branching corals,Lightest_num,2,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,6,C2,C3,2.5,Branching corals,Darkest_num,3,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,7,C1,C5,3,Plate corals,Lightest_num,1,bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,7,C1,C5,3,Plate corals,Darkest_num,5,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,8,C2,C4,3,Plate corals,Lightest_num,2,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,8,C2,C4,3,Plate corals,Darkest_num,4,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,9,D2,D3,2.5,Plate corals,Lightest_num,2,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,9,D2,D3,2.5,Plate corals,Darkest_num,3,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,10,C1,C4,2.5,Plate corals,Lightest_num,1,bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,10,C1,C4,2.5,Plate corals,Darkest_num,4,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,11,D2,D5,3.5,Plate corals,Lightest_num,2,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,11,D2,D5,3.5,Plate corals,Darkest_num,5,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,12,C2,C4,3,Plate corals,Lightest_num,2,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,12,C2,C4,3,Plate corals,Darkest_num,4,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,13,C3,C5,4,Plate corals,Lightest_num,3,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,13,C3,C5,4,Plate corals,Darkest_num,5,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,14,C1,C3,2,Plate corals,Lightest_num,1,bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,14,C1,C3,2,Plate corals,Darkest_num,3,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,15,C3,C5,4,Plate corals,Lightest_num,3,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,15,C3,C5,4,Plate corals,Darkest_num,5,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,16,D2,D3,2.5,Plate corals,Lightest_num,2,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,16,D2,D3,2.5,Plate corals,Darkest_num,3,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,17,C2,C3,2.5,Plate corals,Lightest_num,2,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,17,C2,C3,2.5,Plate corals,Darkest_num,3,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,18,C2,C3,2.5,Plate corals,Lightest_num,2,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,18,C2,C3,2.5,Plate corals,Darkest_num,3,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,19,C2,C4,3,Plate corals,Lightest_num,2,not bleached
2014,Coral Grotto_2014-11-09,Coral Grotto,NS,Coral Grotto (NS),2014-11-09,Spring,2014_Spring,Diving,19,C2,C4,3,Plate corals,Darkest_num,4,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,1,C2,C4,3,Branching corals,Lightest_num,2,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,1,C2,C4,3,Branching corals,Darkest_num,4,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,2,E3,E5,4,Branching corals,Lightest_num,3,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,2,E3,E5,4,Branching corals,Darkest_num,5,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,3,E2,E5,3.5,Boulder corals,Lightest_num,2,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,3,E2,E5,3.5,Boulder corals,Darkest_num,5,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,4,D5,D6,5.5,Plate corals,Lightest_num,5,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,4,D5,D6,5.5,Plate corals,Darkest_num,6,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,5,E3,E5,4,Boulder corals,Lightest_num,3,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,5,E3,E5,4,Boulder corals,Darkest_num,5,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,6,E4,E5,4.5,Boulder corals,Lightest_num,4,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,6,E4,E5,4.5,Boulder corals,Darkest_num,5,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,7,D3,D4,3.5,Boulder corals,Lightest_num,3,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,7,D3,D4,3.5,Boulder corals,Darkest_num,4,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,8,B2,B5,3.5,Boulder corals,Lightest_num,2,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,8,B2,B5,3.5,Boulder corals,Darkest_num,5,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,9,C3,C5,4,Plate corals,Lightest_num,3,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,9,C3,C5,4,Plate corals,Darkest_num,5,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,10,C5,C5,5,Boulder corals,Lightest_num,5,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,10,C5,C5,5,Boulder corals,Darkest_num,5,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,11,B2,B4,3,Branching corals,Lightest_num,2,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,11,B2,B4,3,Branching corals,Darkest_num,4,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,12,D2,D5,3.5,Plate corals,Lightest_num,2,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,12,D2,D5,3.5,Plate corals,Darkest_num,5,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,13,D3,D5,4,Boulder corals,Lightest_num,3,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,13,D3,D5,4,Boulder corals,Darkest_num,5,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,14,C3,C4,3.5,Boulder corals,Lightest_num,3,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,14,C3,C4,3.5,Boulder corals,Darkest_num,4,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,15,C3,C5,4,Plate corals,Lightest_num,3,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,15,C3,C5,4,Plate corals,Darkest_num,5,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,16,D2,D4,3,Boulder corals,Lightest_num,2,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,16,D2,D4,3,Boulder corals,Darkest_num,4,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,17,C3,C5,4,Plate corals,Lightest_num,3,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,17,C3,C5,4,Plate corals,Darkest_num,5,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,18,E3,E5,4,Plate corals,Lightest_num,3,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,18,E3,E5,4,Plate corals,Darkest_num,5,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,19,B3,B5,4,Plate corals,Lightest_num,3,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,19,B3,B5,4,Plate corals,Darkest_num,5,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,20,C3,C5,4,Plate corals,Lightest_num,3,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,20,C3,C5,4,Plate corals,Darkest_num,5,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,1,E2,E3,2.5,Boulder corals,Lightest_num,2,not bleached
2024,Libby's Lair_2024-11-04,Libby's Lair,NS,Libby's Lair (NS),2024-11-04,Spring,2024_Spring,Diving,1,E2,E3,2.5,Boulder corals,Darkest_num,3,not bleached
